,pl_name,hostname,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_massj,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
32728,LHS 1678 c,LHS 1678,Gaia DR2 4864160624337973248,0,2,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SILVERSTEIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..151S/abstract target=ref>Silverstein et al. 2022</a>,3.694247,0.0331,0.982,0.088,0.0044,0,<a refstr=SILVERSTEIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..151S/abstract target=ref>Silverstein et al. 2022</a>,M2.0 V,3490.0,0.33,0.34,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h32m42.96s,68.1789866,-39d47m27.15s,-39.7908744,996.9452302,239.41,-967.772,19.8782,12.6,8.264,11.5403,2/11/2021,2022-04,2/11/2021
32760,LTT 1445 A b,LTT 1445 A,Gaia DR2 5153091836072107136,0,3,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=WINTERS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210714737W/abstract target=ref>Winters et al. 2021</a>,5.3587657,0.03813,1.305,0.116,0.00903,0,<a refstr=WINTERS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210714737W/abstract target=ref>Winters et al. 2021</a>,,3340.0,0.27,0.26,-0.34,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h01m50.99s,45.4624781,-16d35m40.18s,-16.5944956,456.5121099,-369.196,-268.51,6.86929,10.59,6.496,10.0469,24/01/2022,2021-07,24/01/2022
32762,LTT 1445 A b,LTT 1445 A,Gaia DR2 5153091836072107136,0,3,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=WINTERS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..152W/abstract target=ref>Winters et al. 2019</a>,5.35882,0.03807,1.38,0.123,0.00692,0,<a refstr=WINTERS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..152W/abstract target=ref>Winters et al. 2019</a>,,3337.0,0.28,0.26,-0.34,[Fe/H],4.97,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h01m50.99s,45.4624781,-16d35m40.18s,-16.5944956,456.5121099,-369.196,-268.51,6.86929,10.59,6.496,10.0469,9/08/2019,2019-10,15/08/2019
32763,LTT 1445 A c,LTT 1445 A,Gaia DR2 5153091836072107136,1,3,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=WINTERS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210714737W/abstract target=ref>Winters et al. 2021</a>,3.1239035,0.02661,1.147,0.102,0.00485,0,<a refstr=WINTERS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210714737W/abstract target=ref>Winters et al. 2021</a>,,3340.0,0.27,0.26,-0.34,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h01m50.99s,45.4624781,-16d35m40.18s,-16.5944956,456.5121099,-369.196,-268.51,6.86929,10.59,6.496,10.0469,24/01/2022,2021-07,24/01/2022
32764,LTT 3780 b,LTT 3780,Gaia DR2 3767281845873242112,0,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>,0.768377,0.01203,1.35,0.12,0.00736,0,<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>,M3.5 V,3360.0,0.38,0.38,0.09,[Fe/H],4.81,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,421.9000381,-341.409,-247.87,21.9814,13.14,8.204001,11.8465,3/08/2021,2020-10,3/08/2021
32766,LTT 3780 b,LTT 3780,Gaia DR2 3767281845873242112,0,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,0.768448,0.01211,1.332,0.119,0.00824,0,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,M4 V,3331.0,0.37,0.4,0.28,[Fe/H],4.9,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,421.9000381,-341.409,-247.87,21.9814,13.14,8.204001,11.8465,28/05/2020,2020-07,4/06/2020
32767,LTT 3780 b,LTT 3780,Gaia DR2 3767281845873242112,1,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BONFANTI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...682A..66B/abstract target=ref>Bonfanti et al. 2024</a>,0.76837931,0.01195,1.325,0.118,0.00774,0,<a refstr=BONFANTI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...682A..66B/abstract target=ref>Bonfanti et al. 2024</a>,,3358.0,0.38,0.38,0.06,[Fe/H],4.85,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,421.9000381,-341.409,-247.87,21.9814,13.14,8.204001,11.8465,26/03/2024,2024-02,26/03/2024
32768,LTT 3780 b,LTT 3780,Gaia DR2 3767281845873242112,0,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE__AMP__PALL_EACUTE__2022 href=https://ui.adsabs.harvard.edu/abs/2022Sci...377.1211L/abstract target=ref>Luque &amp; Pall&eacute; 2022</a>,0.76837883,,1.32,0.118,0.00777,0,<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>,M3.5 V,3360.0,0.38,0.38,0.09,[Fe/H],4.81,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,421.9000381,-341.409,-247.87,21.9814,13.14,8.204001,11.8465,10/07/2023,2022-09,10/07/2023
32770,LTT 3780 c,LTT 3780,Gaia DR2 3767281845873242112,0,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE__AMP__PALL_EACUTE__2022 href=https://ui.adsabs.harvard.edu/abs/2022Sci...377.1211L/abstract target=ref>Luque &amp; Pall&eacute; 2022</a>,12.252196,,2.33,0.208,0.02209,0,<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>,M3.5 V,3360.0,0.38,0.38,0.09,[Fe/H],4.81,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,421.9000381,-341.409,-247.87,21.9814,13.14,8.204001,11.8465,10/07/2023,2022-09,10/07/2023
32771,LTT 3780 c,LTT 3780,Gaia DR2 3767281845873242112,0,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,12.2519,0.07673,2.3,0.205,0.02706,0,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,M4 V,3331.0,0.37,0.4,0.28,[Fe/H],4.9,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,421.9000381,-341.409,-247.87,21.9814,13.14,8.204001,11.8465,28/05/2020,2020-07,4/06/2020
32773,LTT 3780 c,LTT 3780,Gaia DR2 3767281845873242112,0,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>,12.252131,0.0762,2.42,0.216,0.01979,0,<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>,M3.5 V,3360.0,0.38,0.38,0.09,[Fe/H],4.81,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,421.9000381,-341.409,-247.87,21.9814,13.14,8.204001,11.8465,3/08/2021,2020-10,3/08/2021
32774,LTT 3780 c,LTT 3780,Gaia DR2 3767281845873242112,1,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BONFANTI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...682A..66B/abstract target=ref>Bonfanti et al. 2024</a>,12.252284,0.0757,2.39,0.213,0.0253,0,<a refstr=BONFANTI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...682A..66B/abstract target=ref>Bonfanti et al. 2024</a>,,3358.0,0.38,0.38,0.06,[Fe/H],4.85,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,421.9000381,-341.409,-247.87,21.9814,13.14,8.204001,11.8465,26/03/2024,2024-02,26/03/2024
33115,OGLE-2017-BLG-0640L b,OGLE-2017-BLG-0640L,,1,1,1,Microlensing,2024,OGLE,Published Confirmed,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,1.14,,,1.62,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,,,0.32,,,,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,17h49m51.63s,267.465125,-29d27m41.40s,-29.4615,,,,6.63,,,,5/04/2024,2024-03,5/04/2024
33120,OGLE-2017-BLG-1237L b,OGLE-2017-BLG-1237L,,1,1,1,Microlensing,2024,OGLE,Published Confirmed,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,2.53,,,3.8,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,,,0.46,,,,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,18h06m35.99s,271.6499583,-28d19m43.79s,-28.3288306,,,,6.03,,,,5/04/2024,2024-03,5/04/2024
33121,OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,,0,1,1,Microlensing,2024,OGLE,Published Confirmed,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,2.14,,,6.23,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,,,0.65,,,,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,17h51m39.70s,267.9154167,-29d29m52.69s,-29.4979694,,,,7.65,,,,5/04/2024,2024-03,5/04/2024
33122,OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,,0,1,1,Microlensing,2024,OGLE,Published Confirmed,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,1.21,,,5.67,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,,,0.65,,,,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,17h51m39.70s,267.9154167,-29d29m52.69s,-29.4979694,,,,7.69,,,,5/04/2024,2024-03,5/04/2024
33123,OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,,0,1,1,Microlensing,2024,OGLE,Published Confirmed,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,2.02,,,5.75,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,,,0.6,,,,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,17h51m39.70s,267.9154167,-29d29m52.69s,-29.4979694,,,,7.72,,,,5/04/2024,2024-03,5/04/2024
33124,OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,,0,1,1,Microlensing,2024,OGLE,Published Confirmed,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,1.14,,,5.3,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,,,0.6,,,,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,17h51m39.70s,267.9154167,-29d29m52.69s,-29.4979694,,,,7.74,,,,5/04/2024,2024-03,5/04/2024
33125,OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,,1,1,1,Microlensing,2024,OGLE,Published Confirmed,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,2.09,,,5.9,0,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,,,,0.63,,,,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>,17h51m39.70s,267.9154167,-29d29m52.69s,-29.4979694,,,,7.69,,,,5/04/2024,2024-03,5/04/2024
33432,Ross 458 c,Ross 458,Gaia DR2 3737308025028857600,1,2,1,Imaging,2010,Las Campanas Observatory,Published Confirmed,0,<a refstr=BURGASSER_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...725.1405B/abstract target=ref> Burgasser et al. 2010 </a>,,1100.0,14.011,1.25,6.0,0,<a refstr=BURGASSER_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...725.1405B/abstract target=ref> Burgasser et al. 2010 </a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h00m45.89s,195.1912147,+12d22m32.16s,12.3755996,633.1763223,-632.151,-36.019,11.5094,9.76,5.578,8.90809,18/09/2020,2010-12,24/09/2020
33619,TOI-1468 b,TOI-1468,Gaia DR2 2785466581298775680,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CHATURVEDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.155C/abstract target=ref>Chaturvedi et al. 2022</a>,1.8805136,,1.28,0.114,0.0101,0,<a refstr=CHATURVEDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.155C/abstract target=ref>Chaturvedi et al. 2022</a>,M3.0 V,3496.0,0.34,0.34,-0.04,[Fe/H],5.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h06m36.93s,16.6538724,+19d13m29.71s,19.2249195,226.5243185,-41.4646,-222.697,24.7399,12.5,8.497,12.1172,7/11/2022,2022-10,7/11/2022
33621,TOI-1468 c,TOI-1468,Gaia DR2 2785466581298775680,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CHATURVEDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.155C/abstract target=ref>Chaturvedi et al. 2022</a>,15.532482,,2.064,0.184,0.02089,0,<a refstr=CHATURVEDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.155C/abstract target=ref>Chaturvedi et al. 2022</a>,M3.0 V,3496.0,0.34,0.34,-0.04,[Fe/H],5.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h06m36.93s,16.6538724,+19d13m29.71s,19.2249195,226.5243185,-41.4646,-222.697,24.7399,12.5,8.497,12.1172,7/11/2022,2022-10,7/11/2022
33796,TOI-2134 b,TOI-2134,Gaia DR2 4610267648427698816,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RESCIGNO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.3121R/abstract target=ref>Rescigno et al. 2023</a>,9.2292005,0.078,2.69,0.24,0.02873,0,<a refstr=RESCIGNO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.3121R/abstract target=ref>Rescigno et al. 2023</a>,K5 V,4580.0,0.71,0.74,0.12,[Fe/H],4.8,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h07m44.52s,271.9355015,+39d04m22.54s,39.0729269,288.224734,54.3709,-283.05,22.6202,8.933,6.091,8.5077,28/11/2023,2023-10,28/11/2023
33799,TOI-2134 c,TOI-2134,Gaia DR2 4610267648427698816,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RESCIGNO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.3121R/abstract target=ref>Rescigno et al. 2023</a>,95.5,0.371,7.27,0.649,0.1318,0,<a refstr=RESCIGNO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.3121R/abstract target=ref>Rescigno et al. 2023</a>,K5 V,4580.0,0.71,0.74,0.12,[Fe/H],4.8,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h07m44.52s,271.9355015,+39d04m22.54s,39.0729269,288.224734,54.3709,-283.05,22.6202,8.933,6.091,8.5077,28/11/2023,2023-10,28/11/2023
33877,TOI-244 b,TOI-244,Gaia DR2 5001098681543159040,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230504922C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2023</a>,7.397225,0.0559,1.52,0.136,0.00843,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230504922C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2023</a>,M2.5 V,3433.0,0.43,0.43,-0.39,[Fe/H],4.66,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h42m16.74s,10.5697537,-36d43m04.71s,-36.7179743,161.7031424,-155.186,45.4446,22.0337,12.861,7.97,11.553,9/10/2023,2023-05,9/10/2023
33923,TOI-270 b,TOI-270,Gaia DR2 4781196115469953024,1,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,3.3601538,0.03197,1.206,0.108,0.00497,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,M,3506.0,0.38,0.39,-0.2,[Fe/H],4.87,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,282.2188579,82.9441,-269.755,22.4793,12.603,8.251,11.6306,3/08/2021,2021-10,3/08/2021
33927,TOI-270 c,TOI-270,Gaia DR2 4781196115469953024,1,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,5.6605731,0.04526,2.355,0.21,0.01935,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,M,3506.0,0.38,0.39,-0.2,[Fe/H],4.87,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,282.2188579,82.9441,-269.755,22.4793,12.603,8.251,11.6306,3/08/2021,2021-10,3/08/2021
33933,TOI-270 d,TOI-270,Gaia DR2 4781196115469953024,1,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,11.379573,0.0721,2.133,0.19,0.01504,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,M,3506.0,0.38,0.39,-0.2,[Fe/H],4.87,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,282.2188579,82.9441,-269.755,22.4793,12.603,8.251,11.6306,3/08/2021,2021-10,3/08/2021
35666,WD 0806-661 b,WD 0806-661,Gaia DR2 5274517467840296832,1,1,1,Imaging,2011,Spitzer Space Telescope,Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...732L..29R/abstract target=ref> Rodriguez et al. 2011 </a>,,2500.0,,,8.0,0,<a refstr=RODRIGUEZ_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...732L..29R/abstract target=ref> Rodriguez et al. 2011 </a>,DQ,,,0.62,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h06m54.62s,121.7275683,-66d18m21.18s,-66.3058835,442.7731538,335.547,-288.888,19.2444,13.855,13.781,13.6826,12/04/2022,2011-05,12/04/2022
35667,WD 0806-661 b,WD 0806-661,Gaia DR2 5274517467840296832,0,1,1,Imaging,2011,Spitzer Space Telescope,Published Confirmed,0,<a refstr=LUHMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...744..135L/abstract target=ref> Luhman et al. 2012 </a>,,2500.0,,,7.5,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h06m54.62s,121.7275683,-66d18m21.18s,-66.3058835,442.7731538,335.547,-288.888,19.2444,13.855,13.781,13.6826,14/05/2014,2012-01,14/05/2014
35786,bet Pic b,bet Pic,Gaia DR2 4792774797545105664,0,1,2,Imaging,2008,Paranal Observatory,Published Confirmed,0,<a refstr=LAGRANGE_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...493L..21L/abstract target=ref> Lagrange et al. 2009 </a>,6000.0,8.0,,,8.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,8038.68,1.54,1.95,,,4.35,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m17.10s,86.8212337,-51d03m58.13s,-51.066148,82.614613,2.49266,82.577,19.7442,3.85,3.526,3.82015,5/10/2018,2009-01,16/05/2014
35787,bet Pic b,bet Pic,Gaia DR2 4792774797545105664,1,1,2,Imaging,2008,Paranal Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,8617.50952,10.018,,,11.729,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,1.79,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m17.10s,86.8212337,-51d03m58.13s,-51.066148,82.614613,2.49266,82.577,19.7442,3.85,3.526,3.82015,12/06/2023,2022-09,12/06/2023
